proper_names	mapping_vec
ENSG00000250708	LINC02269
ENSG00000250722	SELENOP
ENSG00000250733	C8orf17
ENSG00000250742	LINC02381
ENSG00000250748	
ENSG00000250754	LINC02436
ENSG00000250772	LINC01365
ENSG00000250781	
ENSG00000250786	SNHG18
ENSG00000250799	PRODH2
ENSG00000250802	ZBED3-AS1
ENSG00000250803	
ENSG00000250814	LINC02221
ENSG00000250819	LINC02493
ENSG00000250846	EPHA5-AS1
ENSG00000250878	METTL21EP
ENSG00000250899	
ENSG00000250903	GMDS-DT
ENSG00000250954	
ENSG00000250968	LINC02382
ENSG00000250986	LINC02600
ENSG00000251011	TMEM108-AS1
ENSG00000251024	
ENSG00000251045	SLC25A48-AS1
ENSG00000251081	
ENSG00000251136	
ENSG00000251138	
ENSG00000251151	HOXC-AS3
ENSG00000251161	
ENSG00000251165	F11-AS1
ENSG00000251169	LINC01843
ENSG00000251191	LINC00589
ENSG00000251192	ZNF674
ENSG00000251199	
ENSG00000251209	LINC00923
ENSG00000251210	LINC02270
ENSG00000251230	MIR3945HG
ENSG00000251239	
ENSG00000251247	ZNF345
ENSG00000251249	
ENSG00000251283	LINC02272
ENSG00000251297	TUBB7P
ENSG00000251321	PCAT4
ENSG00000251322	SHANK3
ENSG00000251323	LINC02728
ENSG00000251329	LINC02353
ENSG00000251339	
ENSG00000251350	LINC02475
ENSG00000251359	WWC2-AS2
ENSG00000251369	ZNF550
ENSG00000251383	LINC02483
ENSG00000251405	
ENSG00000251432	LINC02615
ENSG00000251442	LINC01094
ENSG00000251455	
ENSG00000251474	RPL32P3
ENSG00000251511	
ENSG00000251517	
ENSG00000251533	LINC00605
ENSG00000251538	LINC02201
ENSG00000251542	LINC01957
ENSG00000251562	MALAT1
ENSG00000251575	C5orf64-AS1
ENSG00000251576	LINC01267
ENSG00000251578	TRBV21-1
ENSG00000251580	LINC02482
ENSG00000251595	ABCA11P
ENSG00000251596	HADHAP1
ENSG00000251603	
ENSG00000251615	
ENSG00000251616	
ENSG00000251632	LINC02172
ENSG00000251655	PRB1
ENSG00000251819	RNU6-322P
ENSG00000252690	
ENSG00000252928	RNU6-64P
ENSG00000253138	LINC00967
ENSG00000253163	
ENSG00000253165	
ENSG00000253181	
ENSG00000253187	HOXA10-AS
ENSG00000253199	LINC02153
ENSG00000253205	
ENSG00000253230	LINC00599
ENSG00000253239	IGLVI-70
ENSG00000253250	C8orf88
ENSG00000253267	DLGAP2-AS1
ENSG00000253279	LINC02209
ENSG00000253281	
ENSG00000253298	LINC01845
ENSG00000253302	STAU2-AS1
ENSG00000253304	TMEM200B
ENSG00000253308	
ENSG00000253311	LINC01847
ENSG00000253313	C1orf210
ENSG00000253314	LINC00293
ENSG00000253320	AZIN1-AS1
ENSG00000253327	RAD21-AS1
ENSG00000253352	TUG1
ENSG00000253368	TRNP1
ENSG00000253379	
ENSG00000253392	
ENSG00000253408	
ENSG00000253426	
ENSG00000253447	
ENSG00000253490	LINC02099
ENSG00000253508	
ENSG00000253510	
ENSG00000253519	
ENSG00000253520	
ENSG00000253521	HPYR1
ENSG00000253522	MIR3142HG
ENSG00000253552	HOXA-AS2
ENSG00000253553	
ENSG00000253557	
ENSG00000253563	NKX2-1-AS1
ENSG00000253595	LINC01300
ENSG00000253608	
ENSG00000253614	
ENSG00000253656	
ENSG00000253658	LINC01592
ENSG00000253661	ZFHX4-AS1
ENSG00000253679	LINC02844
ENSG00000253695	
ENSG00000253706	
ENSG00000253716	MINCR
ENSG00000253719	ATXN7L3B
ENSG00000253722	
ENSG00000253729	PRKDC
ENSG00000253733	LZTS1-AS1
ENSG00000253734	LINC01289
ENSG00000253738	OTUD6B-AS1
ENSG00000253744	
ENSG00000253771	TPTE2P1
ENSG00000253792	
ENSG00000253797	UTP14C
ENSG00000253837	
ENSG00000253871	
ENSG00000253887	
ENSG00000253894	
ENSG00000253898	LINC01419
ENSG00000253932	
ENSG00000253948	VPS13B-DT
ENSG00000253955	
ENSG00000253959	LINC01863
ENSG00000253967	
ENSG00000253982	
ENSG00000254004	ZNF260
ENSG00000254008	LINC00051
ENSG00000254027	
ENSG00000254082	
ENSG00000254087	LYN
ENSG00000254102	
ENSG00000254109	RBPMS-AS1
ENSG00000254119	LINC02842
ENSG00000254129	
ENSG00000254139	
ENSG00000254143	
ENSG00000254187	
ENSG00000254208	
ENSG00000254226	LINC01933
ENSG00000254231	
ENSG00000254235	
ENSG00000254262	
ENSG00000254266	PKIA-AS1
ENSG00000254269	
ENSG00000254275	LINC00824
ENSG00000254278	
ENSG00000254288	
ENSG00000254290	
ENSG00000254300	LINC01111
ENSG00000254303	
ENSG00000254334	
ENSG00000254349	MIR2052HG
ENSG00000254363	
ENSG00000254369	HOXA-AS3
ENSG00000254376	SOX5P1
ENSG00000254377	MIR124-2HG
ENSG00000254389	RHPN1-AS1
ENSG00000254408	OR4A1P
ENSG00000254438	LINC02683
ENSG00000254440	PBOV1
ENSG00000254443	
ENSG00000254451	CAPS2-AS1
ENSG00000254453	NAV2-AS2
ENSG00000254470	AP5B1
ENSG00000254480	LINC02749
ENSG00000254488	
ENSG00000254506	
ENSG00000254519	
ENSG00000254528	
ENSG00000254531	
ENSG00000254533	
ENSG00000254535	PABPC4L
ENSG00000254560	BBOX1-AS1
ENSG00000254576	OR4C1P
ENSG00000254584	
ENSG00000254587	
ENSG00000254588	ETS1-AS1
ENSG00000254622	NAV2-AS4
ENSG00000254654	LINC02685
ENSG00000254703	SENCR
ENSG00000254718	
ENSG00000254726	MEX3A
ENSG00000254811	
ENSG00000254813	
ENSG00000254815	LMNTD2-AS1
ENSG00000254823	LINC02727
ENSG00000254827	SLC22A18AS
ENSG00000254838	GVINP1
ENSG00000254842	LINC02551
ENSG00000254858	MPV17L2
ENSG00000254861	
ENSG00000254887	
ENSG00000254906	
ENSG00000254960	KIRREL3-AS2
ENSG00000254967	
ENSG00000254968	LINC02763
ENSG00000254980	
ENSG00000254997	KRTAP5-9
ENSG00000254999	BRK1
ENSG00000255020	
ENSG00000255026	
ENSG00000255043	NAV2-AS5
ENSG00000255084	
ENSG00000255087	
ENSG00000255100	
ENSG00000255117	LINC02546
ENSG00000255120	OVOL1-AS1
ENSG00000255135	
ENSG00000255145	STX17-AS1
ENSG00000255153	TOLLIP-AS1
ENSG00000255179	
ENSG00000255198	SNHG9
ENSG00000255203	OR7E2P
ENSG00000255207	
ENSG00000255240	
ENSG00000255248	MIR100HG
ENSG00000255258	LINC02743
ENSG00000255271	
ENSG00000255272	
ENSG00000255302	EID1
ENSG00000255314	
ENSG00000255337	
ENSG00000255345	
ENSG00000255346	NOX5
ENSG00000255384	
ENSG00000255389	
ENSG00000255394	C8orf49
ENSG00000255399	TBX5-AS1
ENSG00000255418	LINC02718
ENSG00000255420	CASC23
ENSG00000255455	
ENSG00000255458	
ENSG00000255471	
ENSG00000255474	GAU1
ENSG00000255477	
ENSG00000255479	
ENSG00000255496	
ENSG00000255501	CARD18
ENSG00000255507	UVRAG-DT
ENSG00000255517	
ENSG00000255529	POLR2M
ENSG00000255537	
ENSG00000255545	
ENSG00000255559	ZNF252P-AS1
ENSG00000255571	MIR9-3HG
ENSG00000255595	
ENSG00000255622	PCDHB17P
ENSG00000255647	
ENSG00000255649	
ENSG00000255650	FAM222A-AS1
ENSG00000255717	SNHG1
ENSG00000255737	AGAP2-AS1
ENSG00000255794	RMST
ENSG00000255815	KRT8P11
ENSG00000255833	TIFAB
ENSG00000255847	
ENSG00000255857	PXN-AS1
ENSG00000255933	
ENSG00000255965	
ENSG00000255970	LINC02421
ENSG00000255974	CYP2A6
ENSG00000255977	
ENSG00000256043	CTSO
ENSG00000256050	
ENSG00000256073	URB1-AS1
ENSG00000256087	ZNF432
ENSG00000256092	SBNO1-AS1
ENSG00000256115	LINC02443
ENSG00000256116	
ENSG00000256128	LINC00944
ENSG00000256162	SMLR1
ENSG00000256185	
ENSG00000256193	LINC00507
ENSG00000256195	
ENSG00000256229	ZNF486
ENSG00000256232	LINC02387
ENSG00000256234	
ENSG00000256262	USP30-AS1
ENSG00000256269	HMBS
ENSG00000256294	
ENSG00000256315	
ENSG00000256362	LINC02375
ENSG00000256394	ASIC5
ENSG00000256463	SALL3
ENSG00000256494	LINC02825
ENSG00000256508	MRGPRF-AS1
ENSG00000256525	POLG2
ENSG00000256546	
ENSG00000256576	LINC02361
ENSG00000256577	
ENSG00000256594	
ENSG00000256612	CYP2B7P
ENSG00000256628	ZBTB11-AS1
ENSG00000256654	
ENSG00000256660	CLEC12B
ENSG00000256667	KLRA1P
ENSG00000256683	ZNF350
ENSG00000256699	TMEM132D-AS2
ENSG00000256746	MADD-AS1
ENSG00000256771	ZNF253
ENSG00000256802	
ENSG00000256862	
ENSG00000256870	SLC5A8
ENSG00000256888	LINC02366
ENSG00000256906	LINC02419
ENSG00000256927	
ENSG00000256967	
ENSG00000256969	
ENSG00000257027	
ENSG00000257056	LINC02282
ENSG00000257057	C11orf97
ENSG00000257086	
ENSG00000257093	DENND11
ENSG00000257097	CLIP1-AS1
ENSG00000257103	LSM14A
ENSG00000257114	LINC02450
ENSG00000257129	
ENSG00000257135	ODC1-DT
ENSG00000257137	C12orf80
ENSG00000257138	TAS2R38
ENSG00000257167	TMPO-AS1
ENSG00000257176	
ENSG00000257194	
ENSG00000257218	GATC
ENSG00000257228	
ENSG00000257242	LINC01619
ENSG00000257259	LINC02388
ENSG00000257267	ZNF271P
ENSG00000257327	
ENSG00000257335	MGAM
ENSG00000257337	
ENSG00000257365	FNTB
ENSG00000257431	
ENSG00000257433	
ENSG00000257501	
ENSG00000257510	LINC02402
ENSG00000257512	
ENSG00000257530	
ENSG00000257542	OR7E47P
ENSG00000257550	
ENSG00000257568	
ENSG00000257599	OVCH1-AS1
ENSG00000257636	G2E3-AS1
ENSG00000257660	ADCY6-DT
ENSG00000257671	KRT7-AS
ENSG00000257698	GIHCG
ENSG00000257702	LBX2-AS1
ENSG00000257704	INAFM1
ENSG00000257718	CPNE8-AS1
ENSG00000257726	
ENSG00000257741	LINC01490
ENSG00000257742	
ENSG00000257743	MGAM2
ENSG00000257747	LINC02426
ENSG00000257761	
ENSG00000257762	LINC02401
ENSG00000257771	LINC02395
ENSG00000257784	LINC02400
ENSG00000257823	
ENSG00000257839	
ENSG00000257859	CASC18
ENSG00000257923	CUX1
ENSG00000257925	
ENSG00000257943	
ENSG00000257955	
ENSG00000257987	TEX49
ENSG00000257999	
ENSG00000258039	
ENSG00000258056	
ENSG00000258057	BCDIN3D-AS1
ENSG00000258066	
ENSG00000258096	
ENSG00000258119	
ENSG00000258136	
ENSG00000258168	
ENSG00000258169	LINC00485
ENSG00000258220	LINC02424
ENSG00000258223	PRSS58
ENSG00000258227	CLEC5A
ENSG00000258274	
ENSG00000258279	LINC00592
ENSG00000258297	
ENSG00000258301	VASH1-AS1
ENSG00000258343	
ENSG00000258376	
ENSG00000258390	LINC02318
ENSG00000258399	
ENSG00000258405	ZNF578
ENSG00000258427	RBM8B
ENSG00000258441	LINC00641
ENSG00000258442	
ENSG00000258471	
ENSG00000258473	
ENSG00000258498	DIO3OS
ENSG00000258499	LINC02287
ENSG00000258517	
ENSG00000258525	
ENSG00000258539	
ENSG00000258548	LINC00645
ENSG00000258551	
ENSG00000258573	
ENSG00000258583	LINC01500
ENSG00000258584	FAM181A-AS1
ENSG00000258586	LINC02274
ENSG00000258590	NBEAP1
ENSG00000258593	
ENSG00000258608	DNAJC19P9
ENSG00000258616	LINC02303
ENSG00000258642	
ENSG00000258647	LINC00930
ENSG00000258655	ARHGAP5-AS1
ENSG00000258701	LINC00638
ENSG00000258702	
ENSG00000258708	SLC25A21-AS1
ENSG00000258716	
ENSG00000258727	
ENSG00000258729	
ENSG00000258730	ITPK1-AS1
ENSG00000258742	LINC02833
ENSG00000258752	
ENSG00000258754	LINC01579
ENSG00000258766	DIO2-AS1
ENSG00000258779	LINC01568
ENSG00000258785	LINC01580
ENSG00000258791	LINC00520
ENSG00000258804	LINC01148
ENSG00000258867	LINC01146
ENSG00000258890	CEP95
ENSG00000258920	FOXN3-AS1
ENSG00000258944	
ENSG00000258946	
ENSG00000258977	LINC01467
ENSG00000259001	
ENSG00000259065	
ENSG00000259070	LINC00639
ENSG00000259071	
ENSG00000259073	FOXN3-AS2
ENSG00000259082	LINC02314
ENSG00000259092	TRAV30
ENSG00000259107	LINC00911
ENSG00000259116	
ENSG00000259120	SMIM6
ENSG00000259129	LINC00648
ENSG00000259134	LINC00924
ENSG00000259142	LINC00644
ENSG00000259149	
ENSG00000259150	LINC00929
ENSG00000259163	
ENSG00000259175	
ENSG00000259176	
ENSG00000259188	
ENSG00000259213	
ENSG00000259218	LINC00928
ENSG00000259225	LINC02345
ENSG00000259245	LINC02853
ENSG00000259248	USP3-AS1
ENSG00000259251	
ENSG00000259267	LINC02622
ENSG00000259281	LINGO1-AS2
ENSG00000259284	LINC02349
ENSG00000259291	ZNF710-AS1
ENSG00000259315	ACTG1P17
ENSG00000259321	
ENSG00000259326	
ENSG00000259330	INAFM2
ENSG00000259343	TMC3-AS1
ENSG00000259347	
ENSG00000259351	
ENSG00000259359	
ENSG00000259361	LINC00927
ENSG00000259395	
ENSG00000259417	CTXND1
ENSG00000259426	
ENSG00000259436	
ENSG00000259439	LINC01833
ENSG00000259446	
ENSG00000259448	LINC02352
ENSG00000259458	
ENSG00000259462	CPEB1-AS1
ENSG00000259471	LINC01169
ENSG00000259475	
ENSG00000259478	
ENSG00000259494	MRPL46
ENSG00000259518	LINC01583
ENSG00000259527	LINC00052
ENSG00000259530	
ENSG00000259540	
ENSG00000259577	CERNA1
ENSG00000259582	
ENSG00000259623	
ENSG00000259650	
ENSG00000259664	LINC02254
ENSG00000259666	LINGO1-AS1
ENSG00000259673	IQCH-AS1
ENSG00000259687	LINC01220
ENSG00000259697	
ENSG00000259700	
ENSG00000259703	
ENSG00000259705	
ENSG00000259727	
ENSG00000259728	LINC00933
ENSG00000259758	
ENSG00000259775	
ENSG00000259776	
ENSG00000259779	LINC01922
ENSG00000259786	LINC02109
ENSG00000259788	
ENSG00000259789	
ENSG00000259793	
ENSG00000259802	
ENSG00000259807	
ENSG00000259814	
ENSG00000259820	
ENSG00000259826	
ENSG00000259831	LINC00567
ENSG00000259837	LINC01904
ENSG00000259845	HERC2P10
ENSG00000259847	LINC02126
ENSG00000259848	
ENSG00000259849	VENTXP1
ENSG00000259862	
ENSG00000259863	SH3RF3-AS1
ENSG00000259865	
ENSG00000259868	
ENSG00000259870	
ENSG00000259877	
ENSG00000259886	
ENSG00000259889	
ENSG00000259895	
ENSG00000259905	PWRN1
ENSG00000259907	
ENSG00000259915	
ENSG00000259940	
ENSG00000259941	
ENSG00000259943	
ENSG00000259946	
ENSG00000259952	
ENSG00000259953	
ENSG00000259954	IL21R-AS1
ENSG00000259959	
ENSG00000259964	THSD4-AS1
ENSG00000259968	
ENSG00000259969	
ENSG00000259972	
ENSG00000259974	LINC00261
ENSG00000259976	
ENSG00000259981	
ENSG00000259994	
ENSG00000259998	
ENSG00000260006	
ENSG00000260008	
ENSG00000260011	
ENSG00000260018	
ENSG00000260019	LINC01992
ENSG00000260021	
ENSG00000260025	CRIM1-DT
ENSG00000260026	LINC02189
ENSG00000260027	HOXB7
ENSG00000260032	NORAD
ENSG00000260034	LCMT1-AS2
ENSG00000260041	
ENSG00000260042	
ENSG00000260046	
ENSG00000260059	
ENSG00000260060	
ENSG00000260063	
ENSG00000260065	
ENSG00000260066	
ENSG00000260070	
ENSG00000260081	
ENSG00000260088	DDX59-AS1
ENSG00000260090	
ENSG00000260093	
ENSG00000260094	LINC00564
ENSG00000260095	
ENSG00000260100	
ENSG00000260101	
ENSG00000260105	AOC4P
ENSG00000260118	
ENSG00000260131	LINC00556
ENSG00000260142	
ENSG00000260151	LINC02673
ENSG00000260163	
ENSG00000260171	
ENSG00000260188	
ENSG00000260190	
ENSG00000260192	LINC02240
ENSG00000260193	LINC02846
ENSG00000260196	
ENSG00000260202	
ENSG00000260205	
ENSG00000260209	
ENSG00000260217	
ENSG00000260230	FRRS1L
ENSG00000260231	KDM7A-DT
ENSG00000260236	
ENSG00000260239	LINC02533
ENSG00000260244	
ENSG00000260249	
ENSG00000260253	
ENSG00000260256	
ENSG00000260257	
ENSG00000260260	SNHG19
ENSG00000260261	
ENSG00000260262	
ENSG00000260265	LINC02562
ENSG00000260268	LINC00919
ENSG00000260273	
ENSG00000260274	
ENSG00000260278	
ENSG00000260279	
ENSG00000260290	
ENSG00000260296	
ENSG00000260303	
ENSG00000260304	
ENSG00000260305	NTRK3-AS1
ENSG00000260317	
ENSG00000260322	
ENSG00000260329	
ENSG00000260331	
ENSG00000260336	
ENSG00000260339	HEXA-AS1
ENSG00000260357	DNM1P34
ENSG00000260360	
ENSG00000260366	
ENSG00000260368	
ENSG00000260369	
ENSG00000260372	AQP4-AS1
ENSG00000260377	
ENSG00000260392	
ENSG00000260394	
ENSG00000260396	
ENSG00000260400	
ENSG00000260402	
ENSG00000260412	
ENSG00000260416	
ENSG00000260417	
ENSG00000260418	
ENSG00000260422	
ENSG00000260423	LINC02367
ENSG00000260432	
ENSG00000260433	LINC01917
ENSG00000260442	ATP2A1-AS1
ENSG00000260457	
ENSG00000260460	
ENSG00000260461	
ENSG00000260464	
ENSG00000260475	
ENSG00000260476	
ENSG00000260482	
ENSG00000260484	
ENSG00000260495	
ENSG00000260500	
ENSG00000260505	
ENSG00000260509	
ENSG00000260517	
ENSG00000260519	
ENSG00000260521	
ENSG00000260526	
ENSG00000260532	
ENSG00000260534	
ENSG00000260539	
ENSG00000260542	
ENSG00000260551	PWRN2
ENSG00000260552	
ENSG00000260564	
ENSG00000260565	ERVK13-1
ENSG00000260569	
ENSG00000260572	
ENSG00000260578	
ENSG00000260581	
ENSG00000260583	
ENSG00000260589	STAM-AS1
ENSG00000260611	
ENSG00000260614	
ENSG00000260619	
ENSG00000260624	
ENSG00000260629	BGLT3
ENSG00000260630	SNAI3-AS1
ENSG00000260633	
ENSG00000260640	
ENSG00000260647	
ENSG00000260651	
ENSG00000260655	
ENSG00000260661	
ENSG00000260664	
ENSG00000260672	
ENSG00000260676	LINC01541
ENSG00000260677	
ENSG00000260682	RN7SKP176
ENSG00000260683	
ENSG00000260686	
ENSG00000260695	
ENSG00000260698	
ENSG00000260704	LINC00543
ENSG00000260708	
ENSG00000260714	
ENSG00000260715	
ENSG00000260720	LINC01243
ENSG00000260721	
ENSG00000260737	LINC01227
ENSG00000260740	
ENSG00000260742	
ENSG00000260743	
ENSG00000260755	
ENSG00000260759	
ENSG00000260761	
ENSG00000260766	
ENSG00000260771	
ENSG00000260777	
ENSG00000260779	
ENSG00000260785	CASC17
ENSG00000260786	
ENSG00000260790	
ENSG00000260793	
ENSG00000260804	LINC01963
ENSG00000260806	
ENSG00000260810	
ENSG00000260822	
ENSG00000260830	
ENSG00000260832	
ENSG00000260837	
ENSG00000260838	
ENSG00000260841	
ENSG00000260852	FBXL19-AS1
ENSG00000260855	
ENSG00000260857	
ENSG00000260871	
ENSG00000260878	
ENSG00000260879	
ENSG00000260880	HCCAT5
ENSG00000260896	ARLNC1
ENSG00000260902	LINC02011
ENSG00000260903	XKR7
ENSG00000260910	LINC00565
ENSG00000260912	
ENSG00000260913	LINC01254
ENSG00000260917	
ENSG00000260918	
ENSG00000260920	
ENSG00000260930	LINC01416
ENSG00000260937	
ENSG00000260940	
ENSG00000260942	CAPN10-DT
ENSG00000260943	LINC02555
ENSG00000260947	
ENSG00000260948	
ENSG00000260949	
ENSG00000260955	
ENSG00000260962	LINC00557
ENSG00000260963	
ENSG00000260966	
ENSG00000260971	
ENSG00000260972	
ENSG00000260977	
ENSG00000260979	
ENSG00000260989	
ENSG00000260992	DOCK9-DT
ENSG00000260995	
ENSG00000260996	
ENSG00000260997	
ENSG00000261000	
ENSG00000261003	
ENSG00000261019	
ENSG00000261024	
ENSG00000261025	
ENSG00000261026	
ENSG00000261030	
ENSG00000261033	
ENSG00000261035	
ENSG00000261036	
ENSG00000261037	
ENSG00000261038	
ENSG00000261039	LINC02544
ENSG00000261040	WFDC21P
ENSG00000261043	
ENSG00000261044	
ENSG00000261051	
ENSG00000261055	
ENSG00000261057	LINC00555
ENSG00000261070	
ENSG00000261071	
ENSG00000261076	
ENSG00000261087	ZNNT1
ENSG00000261093	
ENSG00000261094	
ENSG00000261095	
ENSG00000261096	
ENSG00000261097	LINC00563
ENSG00000261098	
ENSG00000261101	
ENSG00000261115	TMEM178B
ENSG00000261116	
ENSG00000261117	
ENSG00000261136	
ENSG00000261167	
ENSG00000261182	
ENSG00000261183	SPINT1-AS1
ENSG00000261184	
ENSG00000261185	
ENSG00000261188	
ENSG00000261189	
ENSG00000261192	RNF126P1
ENSG00000261194	LINC01898
ENSG00000261202	
ENSG00000261206	LINC00561
ENSG00000261208	
ENSG00000261212	
ENSG00000261213	
ENSG00000261220	
ENSG00000261221	ZNF865
ENSG00000261222	
ENSG00000261238	
ENSG00000261242	
ENSG00000261249	LINC01751
ENSG00000261251	
ENSG00000261254	
ENSG00000261257	
ENSG00000261260	
ENSG00000261268	
ENSG00000261269	
ENSG00000261275	
ENSG00000261286	ATP2C2-AS1
ENSG00000261292	
ENSG00000261295	
ENSG00000261296	
ENSG00000261298	
ENSG00000261305	
ENSG00000261314	
ENSG00000261316	LINC01834
ENSG00000261317	
ENSG00000261319	LINC02152
ENSG00000261324	
ENSG00000261325	LINC02192
ENSG00000261326	LINC01355
ENSG00000261329	
ENSG00000261334	
ENSG00000261335	
ENSG00000261338	
ENSG00000261340	LINC01616
ENSG00000261357	
ENSG00000261359	PYCARD-AS1
ENSG00000261364	
ENSG00000261368	
ENSG00000261373	VPS9D1-AS1
ENSG00000261374	
ENSG00000261382	
ENSG00000261386	
ENSG00000261399	
ENSG00000261404	
ENSG00000261409	
ENSG00000261423	TMEM202-AS1
ENSG00000261428	
ENSG00000261432	LINC01613
ENSG00000261434	
ENSG00000261438	
ENSG00000261439	
ENSG00000261441	
ENSG00000261442	
ENSG00000261446	LINC00559
ENSG00000261447	
ENSG00000261448	
ENSG00000261449	
ENSG00000261455	LINC01003
ENSG00000261460	
ENSG00000261462	
ENSG00000261468	
ENSG00000261474	
ENSG00000261478	
ENSG00000261485	PAN3-AS1
ENSG00000261488	TBILA
ENSG00000261490	
ENSG00000261496	
ENSG00000261498	LINC00566
ENSG00000261502	
ENSG00000261504	LINC01686
ENSG00000261517	LINC00558
ENSG00000261519	
ENSG00000261526	
ENSG00000261534	
ENSG00000261558	LINC01859
ENSG00000261568	
ENSG00000261572	
ENSG00000261575	
ENSG00000261578	
ENSG00000261594	TPBGL
ENSG00000261609	GAN
ENSG00000261610	
ENSG00000261615	LINC01858
ENSG00000261616	
ENSG00000261623	LINC02179
ENSG00000261627	
ENSG00000261643	
ENSG00000261646	
ENSG00000261652	C15orf65
ENSG00000261654	
ENSG00000261655	
ENSG00000261666	LINC00560
ENSG00000261675	
ENSG00000261683	LINC00838
ENSG00000261685	
ENSG00000261693	
ENSG00000261696	
ENSG00000261701	HPR
ENSG00000261706	LINC00165
ENSG00000261710	
ENSG00000261713	SSTR5-AS1
ENSG00000261715	LINC01477
ENSG00000261728	
ENSG00000261734	
ENSG00000261737	
ENSG00000261738	MIR3976HG
ENSG00000261742	LINC00922
ENSG00000261745	
ENSG00000261749	LINC02180
ENSG00000261757	
ENSG00000261758	
ENSG00000261761	LINC02616
ENSG00000261773	
ENSG00000261777	
ENSG00000261780	LINC02582
ENSG00000261781	LINC01654
ENSG00000261786	
ENSG00000261787	TCF24
ENSG00000261788	
ENSG00000261795	
ENSG00000261798	
ENSG00000261799	
ENSG00000261801	LOXL1-AS1
ENSG00000261803	LINC02140
ENSG00000261824	LINC00662
ENSG00000261829	
ENSG00000261839	
ENSG00000261842	
ENSG00000261845	
ENSG00000261856	LINC02186
ENSG00000261863	LINC01996
ENSG00000261879	
ENSG00000261888	
ENSG00000261924	
ENSG00000261925	
ENSG00000261959	
ENSG00000261971	MMP25-AS1
ENSG00000262001	DLGAP1-AS2
ENSG00000262031	LINC01974
ENSG00000262049	
ENSG00000262061	
ENSG00000262079	
ENSG00000262117	BCAR4
ENSG00000262133	
ENSG00000262152	LINC00514
ENSG00000262155	LINC02175
ENSG00000262160	
ENSG00000262179	MYMX
ENSG00000262185	LINC02861
ENSG00000262194	
ENSG00000262222	
ENSG00000262231	
ENSG00000262294	
ENSG00000262420	
ENSG00000262468	LINC01569
ENSG00000262580	
ENSG00000262587	
ENSG00000262703	
ENSG00000262714	
ENSG00000262758	
ENSG00000262768	
ENSG00000262772	LINC01977
ENSG00000262801	
ENSG00000262873	
ENSG00000262874	C19orf84
ENSG00000262877	
ENSG00000262943	ALOX12P2
ENSG00000262999	
ENSG00000263002	ZNF234
ENSG00000263063	
ENSG00000263069	RNF213-AS1
ENSG00000263072	ZNF213-AS1
ENSG00000263089	
ENSG00000263146	LINC01896
ENSG00000263201	DPEP2NB
ENSG00000263214	
ENSG00000263235	
ENSG00000263279	
ENSG00000263293	
ENSG00000263335	
ENSG00000263412	
ENSG00000263429	TMEM238L
ENSG00000263433	
ENSG00000263499	
ENSG00000263547	
ENSG00000263609	LINC02002
ENSG00000263624	
ENSG00000263667	
ENSG00000263711	LINC02864
ENSG00000263724	DLGAP1-AS3
ENSG00000263731	
ENSG00000263745	
ENSG00000263753	LINC00667
ENSG00000263812	
ENSG00000263818	RDM1P5
ENSG00000263823	
ENSG00000263826	
ENSG00000263874	LINC00672
ENSG00000263958	
ENSG00000264026	LINC02003
ENSG00000264177	
ENSG00000264198	
ENSG00000264243	
ENSG00000264247	LINC00909
ENSG00000264278	ZNF236-DT
ENSG00000264324	
ENSG00000264364	DYNLL2
ENSG00000264424	MYH4
ENSG00000264451	
ENSG00000264464	LINC02837
ENSG00000264469	
ENSG00000264515	
ENSG00000264538	SUZ12P1
ENSG00000264575	LINC00526
ENSG00000264589	MAPT-AS1
ENSG00000264630	PRKCA-AS1
ENSG00000264643	
ENSG00000264705	
ENSG00000264707	L3MBTL4-AS1
ENSG00000264714	KIAA0895LP1
ENSG00000264735	
ENSG00000264859	DSG2-AS1
ENSG00000264868	
ENSG00000264920	
ENSG00000264985	
ENSG00000265000	MARCHF10-DT
ENSG00000265055	
ENSG00000265060	PPY2P
ENSG00000265096	C1QTNF1-AS1
ENSG00000265125	
ENSG00000265142	MIR133A1HG
ENSG00000265148	TSPOAP1-AS1
ENSG00000265158	LRRC37A7P
ENSG00000265206	
ENSG00000265246	
ENSG00000265369	PCAT18
ENSG00000265399	
ENSG00000265542	
ENSG00000265666	RARA-AS1
ENSG00000265688	MAFG-DT
ENSG00000265689	
ENSG00000265692	LINC01970
ENSG00000265780	
ENSG00000265843	LINC01029
ENSG00000265845	
ENSG00000265929	MIR5195
ENSG00000265933	LINC00668
ENSG00000265967	
ENSG00000265992	ESRG
ENSG00000266010	GATA6-AS1
ENSG00000266053	NDUFV2-AS1
ENSG00000266289	
ENSG00000266312	LINC01927
ENSG00000266401	
ENSG00000266405	
ENSG00000266456	
ENSG00000266505	
ENSG00000266677	
ENSG00000266680	
ENSG00000266714	MYO15B
ENSG00000266733	TBC1D29P
ENSG00000266835	GAPLINC
ENSG00000266844	
ENSG00000266865	
ENSG00000266916	ZNF793-AS1
ENSG00000266920	ACTBP9
ENSG00000266947	
ENSG00000266952	LINC01538
ENSG00000266962	
ENSG00000266979	LINC01180
ENSG00000266985	
ENSG00000266990	
ENSG00000266993	
ENSG00000267010	
ENSG00000267014	LINC01532
ENSG00000267023	LRRC37A16P
ENSG00000267028	TCF4-AS1
ENSG00000267034	
ENSG00000267039	
ENSG00000267041	ZNF850
ENSG00000267057	LINC01905
